"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2014","2,083.48","2,083.48","2,083.48","2,083.48","","-0.28%"
"09/18/2014","2,089.32","2,089.32","2,089.32","2,089.32","","1.34%"
"09/17/2014","2,061.65","2,061.65","2,061.65","2,061.65","","-0.26%"
"09/16/2014","2,067.03","2,067.03","2,067.03","2,067.03","","0.72%"
"09/15/2014","2,052.35","2,052.35","2,052.35","2,052.35","","0.66%"
"09/14/2014","2,038.92","2,038.92","2,038.92","2,038.92","","0.51%"
"09/11/2014","2,028.66","2,028.66","2,028.66","2,028.66","","-2.03%"
"09/10/2014","2,070.70","2,070.70","2,070.70","2,070.70","","-2.02%"
"09/09/2014","2,113.37","2,113.37","2,113.37","2,113.37","","-1.70%"
"09/08/2014","2,149.94","2,149.94","2,149.94","2,149.94","","-1.01%"
"09/07/2014","2,171.88","2,171.88","2,171.88","2,171.88","","0.29%"
"09/04/2014","2,165.67","2,165.67","2,165.67","2,165.67","","-0.47%"
"09/03/2014","2,175.91","2,175.91","2,175.91","2,175.91","","-0.53%"
"09/02/2014","2,187.40","2,187.40","2,187.40","2,187.40","","0.80%"
"09/01/2014","2,170.06","2,170.06","2,170.06","2,170.06","","0.37%"
"08/31/2014","2,162.13","2,162.13","2,162.13","2,162.13","","0.26%"
"08/28/2014","2,156.44","2,156.44","2,156.44","2,156.44","","0.46%"
"08/27/2014","2,146.47","2,146.47","2,146.47","2,146.47","","0.01%"
"08/26/2014","2,146.35","2,146.35","2,146.35","2,146.35","","-0.18%"
"08/25/2014","2,150.31","2,150.31","2,150.31","2,150.31","","-0.68%"
"08/24/2014","2,165.08","2,165.08","2,165.08","2,165.08","","1.33%"
"08/21/2014","2,136.73","2,136.73","2,136.73","2,136.73","","-0.95%"
"08/20/2014","2,157.12","2,157.12","2,157.12","2,157.12","","0.31%"
"08/19/2014","2,150.51","2,150.51","2,150.51","2,150.51","","0.96%"
"08/18/2014","2,130.12","2,130.12","2,130.12","2,130.12","","-1.08%"
"08/17/2014","2,153.43","2,153.43","2,153.43","2,153.43","","1.37%"
"08/14/2014","2,124.38","2,124.38","2,124.38","2,124.38","","1.09%"
"08/13/2014","2,101.43","2,101.43","2,101.43","2,101.43","","0.14%"
"08/12/2014","2,098.50","2,098.50","2,098.50","2,098.50","","-0.12%"
"08/11/2014","2,101.02","2,101.02","2,101.02","2,101.02","","0.41%"
"08/10/2014","2,092.39","2,092.39","2,092.39","2,092.39","","-0.02%"
"08/07/2014","2,092.80","2,092.80","2,092.80","2,092.80","","0.48%"
"08/06/2014","2,082.73","2,082.73","2,082.73","2,082.73","","0.28%"
"08/05/2014","2,076.91","2,076.91","2,076.91","2,076.91","","0.76%"
"08/04/2014","2,061.16","2,061.16","2,061.16","2,061.16","","1.02%"
"08/03/2014","2,040.26","2,040.26","2,040.26","2,040.26","","-0.23%"
"07/31/2014","2,045.03","2,045.03","2,045.03","2,045.03","","1.27%"
"07/27/2014","2,019.31","2,019.31","2,019.31","2,019.31","","0.67%"
"07/24/2014","2,005.91","2,005.91","2,005.91","2,005.91","","1.19%"
"07/22/2014","1,982.39","1,982.39","1,982.39","1,982.39","","0.84%"
"07/21/2014","1,965.92","1,965.92","1,965.92","1,965.92","","-0.28%"
"07/20/2014","1,971.45","1,971.45","1,971.45","1,971.45","","-1.02%"
"07/17/2014","1,991.68","1,991.68","1,991.68","1,991.68","","0.56%"
"07/16/2014","1,980.67","1,980.67","1,980.67","1,980.67","","-0.31%"
"07/15/2014","1,986.86","1,986.86","1,986.86","1,986.86","","1.21%"
"07/14/2014","1,963.04","1,963.04","1,963.04","1,963.04","","0.69%"
"07/13/2014","1,949.59","1,949.59","1,949.59","1,949.59","","-0.63%"
"07/10/2014","1,962.02","1,962.02","1,962.02","1,962.02","","-0.74%"
"07/09/2014","1,976.59","1,976.59","1,976.59","1,976.59","","0.24%"
"07/08/2014","1,971.86","1,971.86","1,971.86","1,971.86","","1.11%"
"07/07/2014","1,950.26","1,950.26","1,950.26","1,950.26","","-0.30%"
"07/06/2014","1,956.06","1,956.06","1,956.06","1,956.06","","1.14%"
"07/03/2014","1,934.05","1,934.05","1,934.05","1,934.05","","1.77%"
"07/02/2014","1,900.41","1,900.41","1,900.41","1,900.41","","0.73%"
"06/30/2014","1,886.69","1,886.69","1,886.69","1,886.69","","1.51%"
"06/29/2014","1,858.60","1,858.60","1,858.60","1,858.60","","-0.19%"
"06/26/2014","1,862.07","1,862.07","1,862.07","1,862.07","","1.43%"
"06/25/2014","1,835.84","1,835.84","1,835.84","1,835.84","","-1.64%"
"06/24/2014","1,866.37","1,866.37","1,866.37","1,866.37","","-2.25%"
"06/23/2014","1,909.33","1,909.33","1,909.33","1,909.33","","0.03%"
"06/22/2014","1,908.74","1,908.74","1,908.74","1,908.74","","-0.08%"
"06/19/2014","1,910.25","1,910.25","1,910.25","1,910.25","","-0.98%"
"06/18/2014","1,929.13","1,929.13","1,929.13","1,929.13","","0.68%"
"06/17/2014","1,916.02","1,916.02","1,916.02","1,916.02","","-1.60%"
"06/16/2014","1,947.08","1,947.08","1,947.08","1,947.08","","-2.00%"
"06/15/2014","1,986.72","1,986.72","1,986.72","1,986.72","","-0.47%"
"06/12/2014","1,996.16","1,996.16","1,996.16","1,996.16","","-0.19%"
"06/11/2014","2,000.01","2,000.01","2,000.01","2,000.01","","1.82%"
"06/10/2014","1,964.23","1,964.23","1,964.23","1,964.23","","-0.56%"
"06/09/2014","1,975.26","1,975.26","1,975.26","1,975.26","","1.11%"
"06/05/2014","1,953.50","1,953.50","1,953.50","1,953.50","","4.85%"
"06/04/2014","1,863.16","1,863.16","1,863.16","1,863.16","","2.83%"
"06/03/2014","1,811.90","1,811.90","1,811.90","1,811.90","","0.04%"
"06/02/2014","1,811.11","1,811.11","1,811.11","1,811.11","","0.88%"
"06/01/2014","1,795.33","1,795.33","1,795.33","1,795.33","","-6.01%"
"05/29/2014","1,910.22","1,910.22","1,910.22","1,910.22","","-4.01%"
"05/28/2014","1,989.96","1,989.96","1,989.96","1,989.96","","-2.04%"
"05/26/2014","2,031.38","2,031.38","2,031.38","2,031.38","","-0.80%"
"05/25/2014","2,047.72","2,047.72","2,047.72","2,047.72","","0.43%"
"05/22/2014","2,039.04","2,039.04","2,039.04","2,039.04","","0.72%"
"05/21/2014","2,024.39","2,024.39","2,024.39","2,024.39","","-0.38%"
"05/20/2014","2,032.21","2,032.21","2,032.21","2,032.21","","0.36%"
"05/19/2014","2,024.89","2,024.89","2,024.89","2,024.89","","0.84%"
"05/18/2014","2,007.99","2,007.99","2,007.99","2,007.99","","0.11%"
"05/15/2014","2,005.78","2,005.78","2,005.78","2,005.78","","1.06%"
"05/14/2014","1,984.78","1,984.78","1,984.78","1,984.78","","1.64%"
"05/13/2014","1,952.80","1,952.80","1,952.80","1,952.80","","0.83%"
"05/12/2014","1,936.78","1,936.78","1,936.78","1,936.78","","0.31%"
"05/11/2014","1,930.74","1,930.74","1,930.74","1,930.74","","0.36%"
"05/08/2014","1,923.90","1,923.90","1,923.90","1,923.90","","-1.20%"
"05/07/2014","1,947.31","1,947.31","1,947.31","1,947.31","","-0.73%"
"05/06/2014","1,961.72","1,961.72","1,961.72","1,961.72","","1.17%"
"05/05/2014","1,938.98","1,938.98","1,938.98","1,938.98","","-0.26%"
"05/04/2014","1,944.11","1,944.11","1,944.11","1,944.11","","0.71%"
"04/30/2014","1,930.37","1,930.37","1,930.37","1,930.37","","1.90%"
"04/29/2014","1,894.46","1,894.46","1,894.46","1,894.46","","-1.13%"
"04/28/2014","1,916.04","1,916.04","1,916.04","1,916.04","","-1.44%"
"04/27/2014","1,943.98","1,943.98","1,943.98","1,943.98","","-0.22%"
"04/23/2014","1,948.31","1,948.31","1,948.31","1,948.31","","-1.07%"
"04/22/2014","1,969.37","1,969.37","1,969.37","1,969.37","","1.56%"
"04/17/2014","1,939.08","1,939.08","1,939.08","1,939.08","","0.92%"
"04/16/2014","1,921.33","1,921.33","1,921.33","1,921.33","","0.56%"
"04/15/2014","1,910.70","1,910.70","1,910.70","1,910.70","","2.06%"
"04/14/2014","1,872.10","1,872.10","1,872.10","1,872.10","","0.63%"
"04/13/2014","1,860.34","1,860.34","1,860.34","1,860.34","","-1.12%"
"04/10/2014","1,881.38","1,881.38","1,881.38","1,881.38","","2.36%"
"04/09/2014","1,837.92","1,837.92","1,837.92","1,837.92","","1.86%"
"04/08/2014","1,804.37","1,804.37","1,804.37","1,804.37","","3.43%"
"04/07/2014","1,744.59","1,744.59","1,744.59","1,744.59","","-0.18%"
"04/06/2014","1,747.65","1,747.65","1,747.65","1,747.65","","-2.34%"
"04/03/2014","1,789.59","1,789.59","1,789.59","1,789.59","","-4.40%"
"04/02/2014","1,871.89","1,871.89","1,871.89","1,871.89","","-0.86%"
"04/01/2014","1,888.07","1,888.07","1,888.07","1,888.07","","-0.49%"
"03/31/2014","1,897.41","1,897.41","1,897.41","1,897.41","","-5.15%"
"03/30/2014","2,000.43","2,000.43","2,000.43","2,000.43","","-2.88%"
"03/27/2014","2,059.75","2,059.75","2,059.75","2,059.75","","-3.56%"
"03/26/2014","2,135.89","2,135.89","2,135.89","2,135.89","","0.30%"
"03/25/2014","2,129.54","2,129.54","2,129.54","2,129.54","","1.17%"
"03/24/2014","2,104.92","2,104.92","2,104.92","2,104.92","","-0.20%"
"03/23/2014","2,109.22","2,109.22","2,109.22","2,109.22","","0.02%"
"03/20/2014","2,108.89","2,108.89","2,108.89","2,108.89","","0.30%"
"03/19/2014","2,102.61","2,102.61","2,102.61","2,102.61","","0.82%"
"03/18/2014","2,085.41","2,085.41","2,085.41","2,085.41","","1.16%"
"03/17/2014","2,061.44","2,061.44","2,061.44","2,061.44","","0.53%"
"03/16/2014","2,050.62","2,050.62","2,050.62","2,050.62","","-0.15%"
"03/13/2014","2,053.75","2,053.75","2,053.75","2,053.75","","0.39%"
"03/12/2014","2,045.67","2,045.67","2,045.67","2,045.67","","-0.13%"
"03/11/2014","2,048.25","2,048.25","2,048.25","2,048.25","","1.51%"
"03/10/2014","2,017.71","2,017.71","2,017.71","2,017.71","","0.90%"
"03/09/2014","1,999.62","1,999.62","1,999.62","1,999.62","","1.00%"
"03/06/2014","1,979.73","1,979.73","1,979.73","1,979.73","","-0.34%"
"03/05/2014","1,986.51","1,986.51","1,986.51","1,986.51","","1.29%"
"03/04/2014","1,961.21","1,961.21","1,961.21","1,961.21","","1.31%"
"03/03/2014","1,935.78","1,935.78","1,935.78","1,935.78","","-3.33%"
"03/02/2014","2,002.50","2,002.50","2,002.50","2,002.50","","-0.35%"
"02/27/2014","2,009.63","2,009.63","2,009.63","2,009.63","","1.70%"
"02/26/2014","1,976.11","1,976.11","1,976.11","1,976.11","","-0.25%"
"02/25/2014","1,981.14","1,981.14","1,981.14","1,981.14","","-0.51%"
"02/24/2014","1,991.34","1,991.34","1,991.34","1,991.34","","-0.56%"
"02/23/2014","2,002.57","2,002.57","2,002.57","2,002.57","","0.69%"
"02/20/2014","1,988.75","1,988.75","1,988.75","1,988.75","","0.57%"
"02/19/2014","1,977.45","1,977.45","1,977.45","1,977.45","","0.27%"
"02/18/2014","1,972.03","1,972.03","1,972.03","1,972.03","","1.06%"
"02/17/2014","1,951.40","1,951.40","1,951.40","1,951.40","","0.25%"
"02/16/2014","1,946.58","1,946.58","1,946.58","1,946.58","","0.41%"
"02/13/2014","1,938.64","1,938.64","1,938.64","1,938.64","","0.76%"
"02/12/2014","1,924.00","1,924.00","1,924.00","1,924.00","","1.53%"
"02/11/2014","1,895.05","1,895.05","1,895.05","1,895.05","","0.93%"
"02/10/2014","1,877.50","1,877.50","1,877.50","1,877.50","","-0.10%"
"02/09/2014","1,879.38","1,879.38","1,879.38","1,879.38","","1.18%"
"02/06/2014","1,857.42","1,857.42","1,857.42","1,857.42","","1.59%"
"02/05/2014","1,828.28","1,828.28","1,828.28","1,828.28","","1.63%"
"02/04/2014","1,798.97","1,798.97","1,798.97","1,798.97","","0.37%"
"02/03/2014","1,792.33","1,792.33","1,792.33","1,792.33","","-0.54%"
"02/02/2014","1,801.98","1,801.98","1,801.98","1,801.98","","1.47%"
"01/30/2014","1,775.94","1,775.94","1,775.94","1,775.94","","1.79%"
"01/29/2014","1,744.71","1,744.71","1,744.71","1,744.71","","0.32%"
"01/28/2014","1,739.11","1,739.11","1,739.11","1,739.11","","1.40%"
"01/27/2014","1,715.14","1,715.14","1,715.14","1,715.14","","0.83%"
"01/26/2014","1,700.97","1,700.97","1,700.97","1,700.97","","-0.14%"
"01/23/2014","1,703.43","1,703.43","1,703.43","1,703.43","","1.17%"
"01/22/2014","1,683.76","1,683.76","1,683.76","1,683.76","","1.27%"
"01/21/2014","1,662.58","1,662.58","1,662.58","1,662.58","","0.68%"
"01/20/2014","1,651.30","1,651.30","1,651.30","1,651.30","","-0.04%"
"01/19/2014","1,652.04","1,652.04","1,652.04","1,652.04","","-2.55%"
"01/16/2014","1,695.19","1,695.19","1,695.19","1,695.19","","-1.01%"
"01/15/2014","1,712.50","1,712.50","1,712.50","1,712.50","","-0.08%"
"01/14/2014","1,713.85","1,713.85","1,713.85","1,713.85","","0.99%"
"01/12/2014","1,697.13","1,697.13","1,697.13","1,697.13","","1.92%"
"01/09/2014","1,665.08","1,665.08","1,665.08","1,665.08","","1.27%"
"01/08/2014","1,644.14","1,644.14","1,644.14","1,644.14","","1.84%"
"01/06/2014","1,614.46","1,614.46","1,614.46","1,614.46","","-0.24%"
"01/05/2014","1,618.33","1,618.33","1,618.33","1,618.33","","1.34%"
"01/02/2014","1,596.87","1,596.87","1,596.87","1,596.87","","1.99%"
"12/31/2013","1,565.73","1,565.73","1,565.73","1,565.73","","-0.08%"
"12/30/2013","1,567.01","1,567.01","1,567.01","1,567.01","","0.80%"
"12/29/2013","1,554.60","1,554.60","1,554.60","1,554.60","","-0.17%"
"12/26/2013","1,557.19","1,557.19","1,557.19","1,557.19","","-0.57%"
"12/25/2013","1,566.11","1,566.11","1,566.11","1,566.11","","1.21%"
"12/24/2013","1,547.40","1,547.40","1,547.40","1,547.40","","0.15%"
"12/23/2013","1,545.02","1,545.02","1,545.02","1,545.02","","-0.35%"
"12/22/2013","1,550.52","1,550.52","1,550.52","1,550.52","","-0.46%"
"12/19/2013","1,557.69","1,557.69","1,557.69","1,557.69","","0.31%"
"12/18/2013","1,552.84","1,552.84","1,552.84","1,552.84","","0.09%"
"12/17/2013","1,551.46","1,551.46","1,551.46","1,551.46","","1.22%"
"12/16/2013","1,532.71","1,532.71","1,532.71","1,532.71","","-0.62%"
"12/15/2013","1,542.32","1,542.32","1,542.32","1,542.32","","0.50%"
"12/12/2013","1,534.67","1,534.67","1,534.67","1,534.67","","2.03%"
"12/11/2013","1,504.17","1,504.17","1,504.17","1,504.17","","0.82%"
"12/10/2013","1,491.94","1,491.94","1,491.94","1,491.94","","0.12%"
"12/09/2013","1,490.14","1,490.14","1,490.14","1,490.14","","-1.18%"
"12/08/2013","1,507.91","1,507.91","1,507.91","1,507.91","","1.16%"
"12/05/2013","1,490.59","1,490.59","1,490.59","1,490.59","","0.80%"
"12/04/2013","1,478.69","1,478.69","1,478.69","1,478.69","","0.83%"
"12/03/2013","1,466.56","1,466.56","1,466.56","1,466.56","","-0.60%"
"12/02/2013","1,475.40","1,475.40","1,475.40","1,475.40","","-0.90%"
"12/01/2013","1,488.73","1,488.73","1,488.73","1,488.73","","1.10%"
"11/28/2013","1,472.51","1,472.51","1,472.51","1,472.51","","-0.55%"
"11/27/2013","1,480.66","1,480.66","1,480.66","1,480.66","","-1.10%"
"11/26/2013","1,497.10","1,497.10","1,497.10","1,497.10","","-0.90%"
"11/25/2013","1,510.74","1,510.74","1,510.74","1,510.74","","-2.04%"
"11/24/2013","1,542.13","1,542.13","1,542.13","1,542.13","","-0.24%"
"11/21/2013","1,545.78","1,545.78","1,545.78","1,545.78","","-0.59%"
"11/20/2013","1,554.99","1,554.99","1,554.99","1,554.99","","0.60%"
"11/19/2013","1,545.64","1,545.64","1,545.64","1,545.64","","0.81%"
"11/18/2013","1,533.16","1,533.16","1,533.16","1,533.16","","1.23%"
"11/17/2013","1,514.55","1,514.55","1,514.55","1,514.55","","0.87%"
"11/14/2013","1,501.51","1,501.51","1,501.51","1,501.51","","-0.13%"
"11/13/2013","1,503.49","1,503.49","1,503.49","1,503.49","","-1.30%"
"11/12/2013","1,523.25","1,523.25","1,523.25","1,523.25","","-0.07%"
"11/11/2013","1,524.25","1,524.25","1,524.25","1,524.25","","-0.62%"
"11/10/2013","1,533.75","1,533.75","1,533.75","1,533.75","","-0.77%"
"11/07/2013","1,545.61","1,545.61","1,545.61","1,545.61","","0.03%"
"11/06/2013","1,545.10","1,545.10","1,545.10","1,545.10","","2.20%"
"11/04/2013","1,511.80","1,511.80","1,511.80","1,511.80","","2.06%"
"11/03/2013","1,481.31","1,481.31","1,481.31","1,481.31","","0.77%"
"10/31/2013","1,469.94","1,469.94","1,469.94","1,469.94","","-0.24%"
"10/30/2013","1,473.45","1,473.45","1,473.45","1,473.45","","0.77%"
"10/29/2013","1,462.13","1,462.13","1,462.13","1,462.13","","0.63%"
"10/28/2013","1,452.93","1,452.93","1,452.93","1,452.93","","-2.61%"
"10/27/2013","1,491.82","1,491.82","1,491.82","1,491.82","","0.47%"
"10/24/2013","1,484.86","1,484.86","1,484.86","1,484.86","","0.05%"
"10/23/2013","1,484.19","1,484.19","1,484.19","1,484.19","","-0.25%"
"10/22/2013","1,487.88","1,487.88","1,487.88","1,487.88","","1.00%"
"10/21/2013","1,473.12","1,473.12","1,473.12","1,473.12","","0.98%"
"10/20/2013","1,458.81","1,458.81","1,458.81","1,458.81","","1.45%"
"10/13/2013","1,437.90","1,437.90","1,437.90","1,437.90","","1.31%"
"10/10/2013","1,419.25","1,419.25","1,419.25","1,419.25","","1.25%"
"10/09/2013","1,401.77","1,401.77","1,401.77","1,401.77","","0.56%"
"10/08/2013","1,393.97","1,393.97","1,393.97","1,393.97","","-0.30%"
"10/07/2013","1,398.16","1,398.16","1,398.16","1,398.16","","0.97%"
"10/03/2013","1,384.66","1,384.66","1,384.66","1,384.66","","0.49%"
"10/02/2013","1,377.88","1,377.88","1,377.88","1,377.88","","-0.01%"
"10/01/2013","1,377.96","1,377.96","1,377.96","1,377.96","","1.95%"
"09/30/2013","1,351.63","1,351.63","1,351.63","1,351.63","","-0.95%"
"09/29/2013","1,364.55","1,364.55","1,364.55","1,364.55","","-0.41%"
"09/26/2013","1,370.12","1,370.12","1,370.12","1,370.12","","1.54%"
"09/25/2013","1,349.40","1,349.40","1,349.40","1,349.40","","-0.15%"
"09/24/2013","1,351.47","1,351.47","1,351.47","1,351.47","","-0.40%"
"09/23/2013","1,356.91","1,356.91","1,356.91","1,356.91","","1.33%"
"09/22/2013","1,339.08","1,339.08","1,339.08","1,339.08","","1.65%"
"09/19/2013","1,317.34","1,317.34","1,317.34","1,317.34","","0.62%"
"09/18/2013","1,309.17","1,309.17","1,309.17","1,309.17","","0.20%"
"09/17/2013","1,306.59","1,306.59","1,306.59","1,306.59","","0.72%"
"09/16/2013","1,297.26","1,297.26","1,297.26","1,297.26","","0.54%"
"09/15/2013","1,290.29","1,290.29","1,290.29","1,290.29","","1.59%"
"09/12/2013","1,270.11","1,270.11","1,270.11","1,270.11","","0.89%"
"09/11/2013","1,258.92","1,258.92","1,258.92","1,258.92","","1.06%"
"09/10/2013","1,245.77","1,245.77","1,245.77","1,245.77","","3.28%"
"09/09/2013","1,206.15","1,206.15","1,206.15","1,206.15","","0.87%"
"09/08/2013","1,195.78","1,195.78","1,195.78","1,195.78","","0.58%"
"09/05/2013","1,188.94","1,188.94","1,188.94","1,188.94","","0.25%"
"09/04/2013","1,185.99","1,185.99","1,185.99","1,185.99","","-0.70%"
"09/03/2013","1,194.37","1,194.37","1,194.37","1,194.37","","-0.95%"
"09/02/2013","1,205.86","1,205.86","1,205.86","1,205.86","","-0.80%"
"09/01/2013","1,215.60","1,215.60","1,215.60","1,215.60","","1.44%"
"08/29/2013","1,198.30","1,198.30","1,198.30","1,198.30","","1.80%"
"08/28/2013","1,177.10","1,177.10","1,177.10","1,177.10","","-2.64%"
"08/27/2013","1,209.02","1,209.02","1,209.02","1,209.02","","-3.01%"
"08/26/2013","1,246.60","1,246.60","1,246.60","1,246.60","","0.35%"
"08/25/2013","1,242.28","1,242.28","1,242.28","1,242.28","","1.87%"
"08/22/2013","1,219.47","1,219.47","1,219.47","1,219.47","","1.07%"
"08/21/2013","1,206.52","1,206.52","1,206.52","1,206.52","","0.56%"
"08/20/2013","1,199.75","1,199.75","1,199.75","1,199.75","","2.53%"
"08/19/2013","1,170.14","1,170.14","1,170.14","1,170.14","","1.29%"
"08/18/2013","1,155.26","1,155.26","1,155.26","1,155.26","","-2.99%"
"08/14/2013","1,190.86","1,190.86","1,190.86","1,190.86","","-3.39%"
"08/13/2013","1,232.69","1,232.69","1,232.69","1,232.69","","1.97%"
"08/12/2013","1,208.86","1,208.86","1,208.86","1,208.86","","-0.48%"
"08/07/2013","1,214.72","1,214.72","1,214.72","1,214.72","","-0.59%"
"08/06/2013","1,221.90","1,221.90","1,221.90","1,221.90","","0.65%"
"08/05/2013","1,214.01","1,214.01","1,214.01","1,214.01","","1.07%"
"08/04/2013","1,201.12","1,201.12","1,201.12","1,201.12","","2.07%"
"08/01/2013","1,176.73","1,176.73","1,176.73","1,176.73","","0.28%"
"07/31/2013","1,173.40","1,173.40","1,173.40","1,173.40","","-0.13%"
"07/30/2013","1,174.93","1,174.93","1,174.93","1,174.93","","-0.09%"
"07/29/2013","1,176.00","1,176.00","1,176.00","1,176.00","","0.23%"
"07/28/2013","1,173.29","1,173.29","1,173.29","1,173.29","","1.27%"
"07/25/2013","1,158.54","1,158.54","1,158.54","1,158.54","","0.03%"
"07/24/2013","1,158.21","1,158.21","1,158.21","1,158.21","","-3.61%"
"07/22/2013","1,201.64","1,201.64","1,201.64","1,201.64","","0.96%"
"07/21/2013","1,190.21","1,190.21","1,190.21","1,190.21","","2.69%"
"07/18/2013","1,159.04","1,159.04","1,159.04","1,159.04","","0.04%"
"07/17/2013","1,158.63","1,158.63","1,158.63","1,158.63","","-0.61%"
"07/16/2013","1,165.73","1,165.73","1,165.73","1,165.73","","1.52%"
"07/15/2013","1,148.31","1,148.31","1,148.31","1,148.31","","-1.46%"
"07/14/2013","1,165.34","1,165.34","1,165.34","1,165.34","","-0.24%"
"07/11/2013","1,168.18","1,168.18","1,168.18","1,168.18","","-1.06%"
"07/10/2013","1,180.68","1,180.68","1,180.68","1,180.68","","3.28%"
"07/09/2013","1,143.19","1,143.19","1,143.19","1,143.19","","5.95%"
"07/08/2013","1,079.01","1,079.01","1,079.01","1,079.01","","-4.53%"
"07/07/2013","1,130.26","1,130.26","1,130.26","1,130.26","","1.96%"
"07/04/2013","1,108.48","1,108.48","1,108.48","1,108.48","","9.16%"
"07/03/2013","1,015.47","1,015.47","1,015.47","1,015.47","","1.18%"
"07/02/2013","1,003.59","1,003.59","1,003.59","1,003.59","","6.76%"
"06/30/2013","940.05","940.05","940.05","940.05","","0.77%"
"06/27/2013","932.85","932.85","932.85","932.85","","1.39%"
"06/26/2013","920.06","920.06","920.06","920.06","","-0.41%"
"06/25/2013","923.82","923.82","923.82","923.82","","2.62%"
"06/24/2013","900.22","900.22","900.22","900.22","","1.23%"
"06/23/2013","889.32","889.32","889.32","889.32","","-1.76%"
"06/20/2013","905.28","905.28","905.28","905.28","","0.17%"
"06/19/2013","903.74","903.74","903.74","903.74","","-1.16%"
"06/18/2013","914.36","914.36","914.36","914.36","","0.89%"
"06/17/2013","906.27","906.27","906.27","906.27","","1.70%"
"06/16/2013","891.14","891.14","891.14","891.14","","-1.00%"
